

			DELHI AIRPORT : 30 m Base line


Time	RVR	 MOR	RVR	MOR	BLM	Trf	 Ref(v)	PD(v)
09:14:10	2000	3000	3333	9955	3755	0.99100	3.73321	2.70510		
09:14:20	2000	3000	3333	9955	3765	0.99100	3.73296	2.70057		
09:14:30	2000	3000	3333	9955	3774	0.99100	3.73299	2.69386		
09:14:40	2000	3000	3333	9955	3783	0.99100	3.73347	2.69725		
09:14:50	2000	3000	3333	9955	3790	0.99100	3.73324	2.65940		
09:15:00	2000	3000	3333	9955	3789	0.99100	3.73285	2.67376		
09:15:10	2000	3000	3333	9955	3796	0.99100	3.73246	2.69974		
09:15:20	2000	3000	3333	9955	3798	0.99100	3.73354	2.70130		
09:15:30	2000	3000	3333	9955	3797	0.99100	3.73388	2.69456		
09:15:40	2000	3000	3333	9955	3794	0.99100	3.73330	2.68849		
09:15:50	2000	3000	3333	9955	3790	0.99100	3.73272	2.69215		
09:16:00	2000	3000	3333	9955	3786	0.99100	3.73284	2.69808		
09:16:10	2000	3000	3333	9955	3782	0.99100	3.73278	2.69999		
09:16:20	2000	3000	3333	9955	3779	0.99100	3.73395	2.68875		
09:16:30	2000	3000	3333	9955	3773	0.99100	3.73273	2.67487		
09:16:40	2000	3000	3333	9955	3767	0.99100	3.73284	2.69262		
09:16:50	2000	3000	3333	9955	3760	0.99100	3.73337	2.69332		
09:17:00	2000	3000	3333	9955	3752	0.99100	3.73207	2.69847		
09:17:10	2000	3000	3333	9955	3743	0.99100	3.73261	2.69019		
09:17:20	2000	3000	3333	9955	3734	0.99100	3.73283	2.69352		
09:17:30	2000	3000	3333	9955	3728	0.99100	3.73326	2.66755		
09:17:40	2000	3000	3333	9955	3721	0.99100	3.73324	2.68312		
09:17:50	2000	3000	3333	9955	3717	0.99100	3.73240	2.67571		
09:18:00	2000	3000	3333	9955	3711	0.99100	3.73261	2.69216		
09:18:10	2000	3000	3333	9955	3707	0.99100	3.73314	2.69481		
09:18:20	2000	3000	3333	9955	3704	0.99100	3.73337	2.69965		
09:18:30	2000	3000	3333	9955	3700	0.99100	3.73320	2.69596		
09:18:40	2000	3000	3333	9955	3695	0.99100	3.73283	2.68411		
09:18:50	2000	3000	3333	9955	3689	0.99100	3.73266	2.69285		
09:19:00	2000	3000	3333	9955	3684	0.99100	3.73277	2.68021		
09:19:10	2000	3000	3333	9955	3680	0.99100	3.73228	2.70408		
09:19:20	2000	3000	3333	9955	3676	0.99100	3.73199	2.69476		
09:19:30	2000	3000	3333	9955	3673	0.99100	3.73182	2.68365		
09:19:40	2000	3000	3333	9955	3670	0.99100	3.73160	2.65660		
09:19:50	2000	3000	3333	9955	3666	0.99100	3.73172	2.68782		
09:20:00	2000	3000	3333	9955	3663	0.99100	3.73219	2.69983		
09:20:10	2000	3000	3333	9955	3660	0.99100	3.73184	2.69284		
09:20:20	2000	3000	3333	9955	3656	0.99100	3.73148	2.69297		
09:20:30	2000	3000	3333	9955	3652	0.99100	3.73199	2.69215		
09:20:40	2000	3000	3333	9955	3648	0.99100	3.73169	2.69683		
09:20:50	2000	3000	3333	9955	3642	0.99100	3.73206	2.69847		
09:21:00	2000	3000	3333	9955	3636	0.99100	3.73124	2.68028		
09:21:10	2000	3000	3333	9955	3629	0.99100	3.73181	2.69492		
09:21:20	2000	3000	3333	9955	3621	0.99100	3.73199	2.70815		
09:21:30	2000	3000	3333	9955	3614	0.99100	3.73129	2.70334		
09:21:40	2000	3000	3333	9955	3609	0.99100	3.73189	2.70578		
09:21:50	2000	3000	3333	9955	3606	0.99100	3.73176	2.70451		
09:22:00	2000	3000	3333	9955	3605	0.99100	3.73105	2.71835		
09:22:10	2000	3000	3333	9955	3603	0.99100	3.73172	2.72239		
09:22:20	2000	3000	3333	9955	3601	0.99100	3.73174	2.72352		
09:22:30	2000	3000	3333	9955	3598	0.99100	3.73157	2.71769		
09:22:40	2000	3000	3333	9955	3594	0.99100	3.73151	2.70946		
09:22:50	2000	3000	3333	9955	3590	0.99100	3.73076	2.70103		
09:23:00	2000	3000	3333	9955	3587	0.99100	3.73195	2.69914		
09:23:10	2000	3000	3333	9955	3584	0.99100	3.73132	2.70142		
09:23:20	2000	3000	3333	9955	3581	0.99100	3.73204	2.69382		
09:23:30	2000	3000	3333	9955	3577	0.99100	3.73265	2.69154		
09:23:40	2000	3000	3333	9955	3573	0.99100	3.73253	2.69118		
09:23:50	2000	3000	3333	9955	3568	0.99100	3.73332	2.69423		
09:24:00	2000	3000	3333	9955	3562	0.99100	3.73201	2.69225		
09:24:10	2000	3000	3333	9955	3556	0.99100	3.73131	2.69040		
09:24:20	2000	3000	3333	9955	3550	0.99100	3.73276	2.68550		
09:24:30	2000	3000	3333	9955	3546	0.99100	3.73364	2.69781		
09:24:40	2000	3000	3333	9955	3540	0.99100	3.73266	2.68828		
09:24:50	2000	3000	3333	9955	3534	0.99100	3.73195	2.69030		
09:25:00	2000	3000	3333	9955	3528	0.99100	3.73204	2.69017		
09:25:10	2000	3000	3333	9955	3521	0.99100	3.73250	2.69848		
09:25:20	2000	3000	3333	9955	3515	0.99100	3.73373	2.70845		
09:25:30	2000	3000	3333	9955	3508	0.99100	3.73343	2.70782		
09:25:40	2000	3000	3333	9955	3500	0.99100	3.73265	2.73071		
09:25:50	2000	3000	3333	9955	3493	0.99100	3.73209	2.67412		
09:26:00	2000	3000	3333	9955	3488	0.99100	3.73269	2.67854		
09:26:10	2000	3000	3333	9955	3484	0.99100	3.73249	2.68907		
09:26:20	2000	3000	3333	9955	3482	0.99100	3.73374	2.68899		
09:26:30	2000	3000	3333	9955	3480	0.99100	3.73317	2.69499		
09:26:40	2000	3000	3333	9955	3479	0.99100	3.73295	2.68811		
09:26:50	2000	3000	3333	9955	3479	0.99100	3.73318	2.68788		
09:27:00	2000	3000	3333	9955	3479	0.99100	3.73296	2.69491		
09:27:10	2000	3000	3333	9955	3479	0.99100	3.73235	2.68986		
09:27:20	2000	3000	3333	9955	3479	0.99100	3.73244	2.68499		
09:27:30	2000	3000	3333	9955	3478	0.99100	3.73149	2.68899		
09:27:40	2000	3000	3333	9955	3477	0.99100	3.73296	2.68646		
09:27:50	2000	3000	3333	9955	3476	0.99100	3.73274	2.68187		
09:28:00	2000	3000	3333	9955	3473	0.99100	3.73238	2.68440		
09:28:10	2000	3000	3333	9955	3468	0.99100	3.73229	2.68765		
09:28:20	2000	3000	3333	9955	3461	0.99100	3.73179	2.69105		
09:28:30	2000	3000	3333	9955	3455	0.99100	3.73271	2.69006		
09:28:40	2000	3000	3333	9955	3448	0.99100	3.73264	2.69378		
09:28:50	2000	3000	3333	9955	3442	0.99100	3.73269	2.69561		
09:29:00	2000	3000	3333	9955	3438	0.99100	3.73254	2.69294		
09:29:10	2000	3000	3333	9955	3436	0.99100	3.73349	2.68443		
09:29:20	2000	3000	3333	9955	3434	0.99100	3.73228	2.69197		
09:29:30	2000	3000	3333	9955	3432	0.99100	3.73271	2.67973		
09:29:40	2000	3000	3333	9955	3431	0.99100	3.73190	2.68980		
09:29:50	2000	3000	3333	9955	3430	0.99100	3.73280	2.68528		
09:30:00	2000	3000	3333	9955	3430	0.99100	3.73149	2.68431		
09:30:10	2000	3000	3333	9955	3431	0.99100	3.73168	2.70216		
09:30:20	2000	3000	3333	9955	3433	0.99100	3.73263	2.69486		
09:30:30	2000	3000	3333	9955	3435	0.99100	3.73222	2.67840		
09:30:40	2000	3000	3333	9955	3436	0.99100	3.73202	2.68657		
09:30:50	2000	3000	3333	9955	3435	0.99100	3.73255	2.69275		
09:31:00	2000	3000	3333	9955	3435	0.99100	3.73186	2.69567		
09:31:10	2000	3000	3333	9955	3438	0.99100	3.73265	2.69578		
09:31:20	2000	3000	3333	9955	3442	0.99100	3.73205	2.67091		
09:31:30	2000	3000	3333	9955	3446	0.99100	3.73226	2.67795		
09:31:40	2000	3000	3333	9955	3452	0.99100	3.73284	2.67920		
09:31:50	2000	3000	3333	9955	3459	0.99100	3.73191	2.68221		
09:32:00	2000	3000	3333	9955	3464	0.99100	3.73204	2.67744		
09:32:10	2000	3000	3333	9955	3469	0.99100	3.73213	2.68579		
09:32:20	2000	3000	3333	9955	3475	0.99100	3.73165	2.68802		
09:32:30	2000	3000	3333	9955	3482	0.99100	3.73268	2.68393		
09:32:40	2000	3000	3333	9955	3492	0.99100	3.73233	2.69039		
09:32:50	2000	3000	3333	9955	3504	0.99100	3.73203	2.68596		
09:33:00	2000	3000	3333	9955	3515	0.99100	3.73253	2.69037		
09:33:10	2000	3000	3333	9955	3524	0.99100	3.73238	2.68478		
09:33:20	2000	3000	3333	9955	3532	0.99100	3.73200	2.68422		
09:33:30	2000	3000	3333	9955	3539	0.99100	3.73195	2.68902		
09:33:40	2000	3000	3333	9955	3546	0.99100	3.73253	2.69170		
09:33:50	2000	3000	3333	9955	3552	0.99100	3.73288	2.69426		
09:34:00	2000	3000	3333	9955	3558	0.99100	3.73389	2.68909		
09:34:10	2000	3000	3333	9955	3562	0.99100	3.73374	2.68251		
09:34:20	2000	3000	3333	9955	3566	0.99100	3.73275	2.68399		
09:34:30	2000	3000	3333	9955	3569	0.99100	3.73356	2.68465		
09:34:40	2000	3000	3333	9955	3572	0.99100	3.73339	2.69477		
09:34:50	2000	3000	3333	9955	3574	0.99100	3.73364	2.69558		
09:35:00	2000	3000	3333	9955	3576	0.99100	3.73357	2.70031		
09:35:10	2000	3000	3333	9955	3578	0.99100	3.73345	2.70047		
09:35:20	2000	3000	3333	9955	3580	0.99100	3.73289	2.69830		
09:35:30	2000	3000	3333	9955	3581	0.99100	3.73268	2.69834		
09:35:40	2000	3000	3333	9955	3583	0.99100	3.73350	2.68464		
09:35:50	2000	3000	3333	9955	3584	0.99100	3.73419	2.69322		
09:36:00	2000	3000	3333	9955	3584	0.99100	3.73267	2.69762		
09:36:10	2000	3000	3333	9955	3583	0.99100	3.73334	2.69372		
09:36:20	2000	3000	3333	9955	3581	0.99100	3.73372	2.70054		
09:36:30	2000	3000	3333	9955	3579	0.99100	3.73315	2.70097		
09:36:40	2000	3000	3333	9955	3577	0.99100	3.73313	2.69446		
09:36:50	2000	3000	3333	9955	3573	0.99100	3.73371	2.71061		
09:37:00	2000	3000	3333	9955	3569	0.99100	3.73244	2.69266		
09:37:10	2000	3000	3333	9955	3563	0.99100	3.73347	2.69742		
09:37:20	2000	3000	3333	9955	3557	0.99100	3.73443	2.69956		
09:37:30	2000	3000	3333	9955	3549	0.99100	3.73411	2.70394		
09:37:40	2000	3000	3333	9955	3541	0.99100	3.73380	2.70632		
09:37:50	2000	3000	3333	9955	3533	0.99100	3.73367	2.69326		
09:38:00	2000	3000	3333	9955	3524	0.99100	3.73418	2.69818		
09:38:10	2000	3000	3333	9955	3516	0.99100	3.73351	2.70482		
09:38:20	2000	3000	3333	9955	3508	0.99100	3.73367	2.70888		
09:38:30	2000	3000	3333	9955	3500	0.99100	3.73345	2.70982		
09:38:40	2000	3000	3333	9955	3494	0.99100	3.73447	2.70485		
09:38:50	2000	3000	3333	9955	3490	0.99100	3.73349	2.70305		
09:39:00	2000	3000	3333	9955	3485	0.99100	3.73328	2.69166		
09:39:10	2000	3000	3333	9955	3482	0.99100	3.73302	2.70633		
09:39:20	2000	3000	3333	9955	3480	0.99100	3.73494	2.71133		
09:39:30	2000	3000	3333	9955	3480	0.99100	3.73375	2.69694		
09:39:40	2000	3000	3333	9955	3479	0.99100	3.73418	2.70148		
09:39:50	2000	3000	3333	9955	3478	0.99100	3.73291	2.69708		
09:40:00	2000	3000	3333	9955	3476	0.99100	3.73442	2.70467		
09:40:10	2000	3000	3333	9955	3471	0.99100	3.73333	2.69969		
09:40:20	2000	3000	3333	9955	3465	0.99100	3.73291	2.70811		
09:40:30	2000	3000	3333	9955	3458	0.99100	3.73401	2.70495		
09:40:40	2000	3000	3333	9955	3450	0.99100	3.73428	2.70291		
09:40:50	2000	3000	3333	9955	3442	0.99100	3.73401	2.70799		
09:41:00	2000	3000	3333	9955	3428	0.99100	3.73344	2.70093		
09:41:10	2000	3000	3333	9955	3414	0.99100	3.73388	2.70690		
09:41:20	2000	3000	3333	9955	3437	0.99100	3.73427	2.70451		
09:41:30	2000	3000	3333	9955	3451	0.99100	3.73369	2.71248		
09:41:40	2000	3000	3333	9955	3462	0.99100	3.73420	2.71100		
09:41:50	2000	3000	3333	9955	3472	0.99100	3.73333	2.70657		
09:42:00	2000	3000	3333	9955	3479	0.99100	3.73479	2.70172		
09:42:10	2000	3000	3333	9955	3483	0.99100	3.73312	2.69139		
09:42:20	2000	3000	3333	9955	3485	0.99100	3.73357	2.69501		
09:42:30	2000	3000	3333	9955	3488	0.99100	3.73365	2.69383		
09:42:40	2000	3000	3333	9955	3490	0.99100	3.73270	2.69418		
09:42:50	2000	3000	3333	9955	3493	0.99100	3.73292	2.70668		
09:43:00	2000	3000	3333	9955	3497	0.99100	3.73332	2.72037		
09:43:10	2000	3000	3333	9955	3500	0.99100	3.73385	2.72881		
09:43:20	2000	3000	3333	9955	3502	0.99100	3.73263	2.72645		
09:43:30	2000	3000	3333	9955	3504	0.99100	3.73369	2.72456		
09:43:40	2000	3000	3333	9955	3507	0.99100	3.73304	2.71988		
09:43:50	2000	3000	3333	9955	3510	0.99100	3.73293	2.70970		
09:44:00	2000	3000	3333	9955	3514	0.99100	3.73301	2.71989		
09:44:10	2000	3000	3333	9955	3515	0.99100	3.73338	2.70742		
09:44:20	2000	3000	3333	9955	3514	0.99100	3.73275	2.72206		
09:44:30	2000	3000	3333	9955	3512	0.99100	3.73288	2.73400		
09:44:40	2000	3000	3333	9955	3509	0.99100	3.73353	2.70693		
09:44:50	2000	3000	3333	9955	3503	0.99100	3.73426	2.72124		
09:45:00	2000	3000	3333	9955	3496	0.99100	3.73286	2.70167		
09:45:10	2000	3000	3333	9955	3488	0.99100	3.73409	2.70729		
09:45:20	2000	3000	3333	9955	3481	0.99100	3.73308	2.71150		
09:45:30	2000	3000	3333	9955	3475	0.99100	3.73377	2.72010		
09:45:40	2000	3000	3333	9955	3469	0.99100	3.73260	2.71922		
09:45:50	2000	3000	3333	9955	3463	0.99100	3.73254	2.71248		
09:46:00	2000	3000	3333	9955	3456	0.99100	3.73358	2.70355		
09:46:10	2000	3000	3333	9955	3450	0.99100	3.73243	2.70500		
09:46:20	2000	3000	3333	9955	3444	0.99100	3.73316	2.70463		
09:46:30	2000	3000	3333	9955	3438	0.99100	3.73352	2.70799		
09:46:40	2000	3000	3333	9955	3432	0.99100	3.73360	2.70937		
09:46:50	2000	3000	3333	9955	3427	0.99100	3.73320	2.71022		
09:47:00	2000	3000	3333	9955	3422	0.99100	3.73316	2.70854		
09:47:10	2000	3000	3333	9955	3418	0.99100	3.73320	2.70675		
09:47:20	2000	3000	3333	9955	3415	0.99100	3.73292	2.70828		
09:47:30	2000	3000	3333	9955	3412	0.99100	3.73286	2.70696		
09:47:40	2000	3000	3333	9955	3409	0.99100	3.73354	2.71734		
09:47:50	2000	3000	3333	9955	3406	0.99100	3.73277	2.69435		
09:48:00	2000	3000	3333	9955	3403	0.99100	3.73331	2.70448		
09:48:10	2000	3000	3333	9955	3399	0.99100	3.73320	2.70987		
09:48:20	2000	3000	3333	9955	3396	0.99100	3.73190	2.70256		
09:48:30	2000	3000	3333	9955	3395	0.99100	3.73258	2.70687		
09:48:40	2000	3000	3333	9955	3393	0.99100	3.73333	2.71386		
09:48:50	2000	3000	3333	9955	3391	0.99100	3.73291	2.71319		
09:49:00	2000	3000	3333	9955	3390	0.99100	3.73184	2.71192		
09:49:10	2000	3000	3333	9955	3388	0.99100	3.73306	2.69814		
09:49:20	2000	3000	3333	9955	3387	0.99100	3.73314	2.69554		
09:49:30	2000	3000	3333	9955	3387	0.99100	3.73277	2.69268		
09:49:40	2000	3000	3333	9955	3387	0.99100	3.73313	2.70049		
09:49:50	2000	3000	3333	9955	3388	0.99100	3.73302	2.68539		
09:50:00	2000	3000	3333	9955	3390	0.99100	3.73317	2.68677		
09:50:10	2000	3000	3333	9955	3393	0.99100	3.73310	2.70363		
09:50:20	2000	3000	3333	9955	3396	0.99100	3.73238	2.68862		
09:50:30	2000	3000	3333	9955	3400	0.99100	3.73334	2.69422		
09:50:40	2000	3000	3333	9955	3405	0.99100	3.73409	2.67064		
09:50:50	2000	3000	3333	9955	3410	0.99100	3.73283	2.69345		
09:51:00	2000	3000	3333	9955	3415	0.99100	3.73235	2.69757		
09:51:10	2000	3000	3333	9955	3419	0.99100	3.73329	2.70536		
09:51:20	2000	3000	3333	9955	3421	0.99100	3.73322	2.69989		
09:51:30	2000	3000	3333	9955	3422	0.99100	3.73272	2.69540		
09:51:40	2000	3000	3333	9955	3422	0.99100	3.73366	2.70357		
09:51:50	2000	3000	3333	9955	3420	0.99100	3.73344	2.70085		
09:52:00	2000	3000	3333	9955	3418	0.99100	3.73307	2.69933		
09:52:10	2000	3000	3333	9955	3416	0.99100	3.73225	2.70527		
09:52:20	2000	3000	3333	9955	3413	0.99100	3.73428	2.70009		
09:52:30	2000	3000	3333	9955	3411	0.99100	3.73279	2.68302		
09:52:40	2000	3000	3333	9955	3411	0.99100	3.73279	2.68302		
09:52:50	2000	3000	3333	9955	3409	0.99100	3.73253	2.69612		
09:53:00	2000	3000	3333	9955	3406	0.99100	3.73284	2.69321		
09:53:10	2000	3000	3333	9955	3403	0.99100	3.73283	2.69456		
09:53:20	2000	3000	3333	9955	3398	0.99100	3.73226	2.68482		
09:53:30	2000	3000	3333	9955	3392	0.99100	3.73339	2.69730		
09:53:40	2000	3000	3333	9955	3386	0.99100	3.73359	2.69119		
09:53:50	2000	3000	3333	9955	3380	0.99100	3.73217	2.69458		
09:54:00	2000	3000	3333	9955	3375	0.99100	3.73259	2.68325		
09:54:10	2000	3000	3333	9955	3368	0.99100	3.73279	2.69375		
09:54:20	2000	3000	3333	9955	3362	0.99100	3.73354	2.70846		
09:54:30	2000	3000	3333	9955	3357	0.99100	3.73418	2.70937		
09:54:40	2000	3000	3333	9955	3352	0.99100	3.73302	2.70331		
09:54:50	2000	3000	3333	9955	3348	0.99100	3.73401	2.71468		
09:55:00	2000	3000	3333	9955	3345	0.99100	3.73366	2.70446		
09:55:10	2000	3000	3333	9955	3342	0.99100	3.73289	2.70443		
09:55:20	2000	3000	3333	9955	3338	0.99100	3.73400	2.69861		
09:55:30	2000	3000	3333	9955	3334	0.99100	3.73390	2.70003		
09:55:40	2000	3000	3333	9955	3331	0.99100	3.73343	2.69547		
09:55:50	2000	3000	3333	9955	3329	0.99100	3.73381	2.69875		
09:56:00	2000	3000	3333	9955	3326	0.99100	3.73251	2.70088		
09:56:10	2000	3000	3333	9955	3323	0.99100	3.73338	2.69593		
09:56:20	2000	3000	3333	9955	3320	0.99100	3.73248	2.70257		
09:56:30	2000	3000	3333	9955	3318	0.99100	3.73356	2.69926		
09:56:40	2000	3000	3333	9955	3316	0.99100	3.73267	2.69183		
09:56:50	2000	3000	3333	9955	3312	0.99100	3.73360	2.69488		
09:57:00	2000	3000	3333	9955	3308	0.99100	3.73306	2.70090		
09:57:10	2000	3000	3333	9955	3302	0.99100	3.73213	2.70270		
09:57:20	2000	3000	3333	9955	3296	0.99100	3.73398	2.71399		
09:57:30	2000	3000	3333	9955	3290	0.99100	3.73295	2.71344		
09:57:40	2000	3000	3333	9955	3285	0.99100	3.73321	2.70982		
09:57:50	2000	3000	3333	9955	3280	0.99100	3.73440	2.71073		
09:58:00	2000	3000	3333	9955	3277	0.99100	3.73457	2.70632		
09:58:10	2000	3000	3333	9955	3275	0.99100	3.73325	2.70538		
09:58:20	2000	3000	3333	9955	3274	0.99100	3.73332	2.70529		
09:58:30	2000	3000	3333	9955	3273	0.99100	3.73397	2.70039		
09:58:40	2000	3000	3333	9955	3274	0.99100	3.73397	2.70639		
09:58:50	2000	3000	3333	9955	3275	0.99100	3.73365	2.70328		
09:59:00	2000	3000	3333	9955	3276	0.99100	3.73351	2.70439		
09:59:10	2000	3000	3333	9955	3274	0.99100	3.73393	2.71368		
09:59:20	2000	3000	3333	9955	3270	0.99100	3.73296	2.70799		
09:59:30	2000	3000	3333	9955	3265	0.99100	3.73471	2.70524		
09:59:40	2000	3000	3333	9955	3259	0.99100	3.73414	2.70248		
09:59:50	2000	3000	3333	9955	3252	0.99100	3.73323	2.70272		
10:00:00	2000	3000	3333	9955	3244	0.99100	3.73317	2.71050		
10:00:10	2000	3000	3333	9955	3240	0.99100	3.73368	2.66137		
10:00:20	2000	3000	3333	9955	3240	0.99100	3.73442	2.69842		
10:00:30	2000	3000	3333	9955	3238	0.99100	3.73408	2.69582		
10:00:40	2000	3000	3333	9955	3238	0.99100	3.73468	2.68435		
10:00:50	2000	3000	3333	9955	3241	0.99100	3.73410	2.68650		
10:01:00	2000	3000	3333	9955	3245	0.99100	3.73332	2.69701		
10:01:10	2000	3000	3333	9955	3249	0.99100	3.73522	2.70978		
10:01:20	2000	3000	3333	9955	3251	0.99100	3.73327	2.70947		
10:01:30	2000	3000	3333	9955	3252	0.99100	3.73451	2.69868		
10:01:40	2000	3000	3333	9955	3253	0.99100	3.73326	2.68170		
10:01:50	2000	3000	3333	9955	3255	0.99100	3.73447	2.69411		
10:02:00	2000	3000	3333	9955	3257	0.99100	3.73431	2.71158		
10:02:10	2000	3000	3333	9955	3260	0.99100	3.73408	2.71289		
10:02:20	2000	3000	3333	9955	3264	0.99100	3.73414	2.71055		
10:02:30	2000	3000	3333	9955	3269	0.99100	3.73438	2.71861		
10:02:40	2000	3000	3333	9955	3276	0.99100	3.73486	2.71340		
10:02:50	2000	3000	3333	9955	3283	0.99100	3.73503	2.69383		
10:03:00	2000	3000	3333	9955	3291	0.99100	3.73458	2.71214		
10:03:10	2000	3000	3333	9955	3299	0.99100	3.73186	2.71681		
10:03:20	2000	3000	3333	9955	3306	0.99100	3.73174	2.71461		
10:03:30	2000	3000	3333	9955	3314	0.99100	3.73301	2.72185		
10:03:40	2000	3000	3333	9955	3322	0.99100	3.73272	2.71156		
10:03:50	2000	3000	3333	9955	3331	0.99100	3.73215	2.71532		
10:04:00	2000	3000	3333	9955	3338	0.99100	3.73308	2.71663		
10:04:10	2000	3000	3333	9955	3345	0.99100	3.73229	2.71374		
10:04:20	2000	3000	3333	9955	3351	0.99100	3.73296	2.71804		
10:04:30	2000	3000	3333	9955	3355	0.99100	3.73302	2.72235		
10:04:40	2000	3000	3333	9955	3359	0.99100	3.73257	2.72008		
10:04:50	2000	3000	3333	9955	3361	0.99100	3.73165	2.72919		
10:05:00	2000	3000	3333	9955	3362	0.99100	3.73259	2.71625		
10:05:10	2000	3000	3333	9955	3362	0.99100	3.73317	2.70948		
10:05:20	2000	3000	3333	9955	3361	0.99100	3.73299	2.70895		
10:05:30	2000	3000	3333	9955	3360	0.99100	3.73269	2.70385		
10:05:40	2000	3000	3333	9955	3360	0.99100	3.73187	2.69029		
10:05:50	2000	3000	3333	9955	3359	0.99100	3.73296	2.69987		
10:06:00	2000	3000	3333	9955	3358	0.99100	3.73089	2.72292		
10:06:10	2000	3000	3333	9955	3355	0.99100	3.73180	2.71368		
10:06:20	2000	3000	3333	9955	3351	0.99100	3.73118	2.70988		
10:06:30	2000	3000	3333	9955	3345	0.99100	3.73151	2.71604		
10:06:40	2000	3000	3333	9955	3337	0.99100	3.73202	2.70885		
10:06:50	2000	3000	3333	9955	3328	0.99100	3.73156	2.65860		
10:07:00	2000	3000	3333	9955	3320	0.99100	3.73143	2.68042		
10:07:10	2000	3000	3333	9955	3310	0.99100	3.73189	2.67824		
10:07:20	2000	3000	3333	9955	3297	0.99100	3.73227	2.68109		
10:07:30	2000	3000	3333	9955	3284	0.99100	3.73158	2.68867		
10:07:40	2000	3000	3333	9955	3267	0.99100	3.73245	2.69379		
10:07:50	2000	3000	3333	9955	3249	0.99100	3.73221	2.70137		
10:08:00	2000	3000	3333	9955	3227	0.99100	3.73158	2.70912		
10:08:10	2000	3000	3333	9955	3200	0.99100	3.73211	2.70104		
10:08:20	2000	3000	3333	9955	3167	0.99100	3.73213	2.70886		
10:08:30	2000	3000	3333	9955	3128	0.99100	3.73190	2.70491		
10:08:40	2000	3000	3333	9955	3085	0.99100	3.73215	2.70212		
10:08:50	2000	3000	3333	9955	3039	0.99100	3.73151	2.69906		
10:09:00	2000	3000	3333	9955	2992	0.99100	3.73276	2.69965		
10:09:10	2000	3000	3333	9955	2949	0.99100	3.73280	2.70004		
10:09:20	2000	3000	3333	9955	2921	0.99100	3.73131	2.70324		
10:09:30	2000	3000	3333	9955	2903	0.99100	3.73173	2.69998		
10:09:40	2000	3000	3333	9955	2886	0.99100	3.73308	2.70641		
10:09:50	2000	3000	3333	9955	2890	0.99100	3.73265	2.69951		
10:10:00	2000	3000	3333	9955	2904	0.99100	3.73132	2.70392		
10:10:10	2000	3000	3333	9955	2915	0.99100	3.73252	2.69999		
10:10:20	2000	3000	3333	9955	2942	0.99100	3.73266	2.70293		
10:10:30	2000	3000	3333	9955	2982	0.99100	3.73308	2.69631		
10:10:40	2000	3000	3333	9955	3033	0.99100	3.73332	2.69858		
10:10:50	2000	3000	3333	9955	3106	0.99100	3.73392	2.69752		
10:11:00	2000	3000	3333	9955	3143	0.99100	3.73309	2.69640		
10:11:10	2000	3000	3333	9955	3158	0.99100	3.73362	2.70652		
10:11:20	2000	3000	3333	9955	3166	0.99100	3.73219	2.69533		
10:11:30	2000	3000	3333	9955	3171	0.99100	3.73310	2.70024		
10:11:40	2000	3000	3333	9955	3176	0.99100	3.73264	2.70828		
10:11:50	2000	3000	3333	9955	3180	0.99100	3.73296	2.70440		
10:12:00	2000	3000	3333	9955	3182	0.99100	3.73474	2.70595		
10:12:10	2000	3000	3333	9955	3182	0.99100	3.73414	2.70286		
10:12:20	2000	3000	3333	9955	3182	0.99100	3.73363	2.69712		
10:12:30	2000	3000	3333	9955	3182	0.99100	3.73422	2.69754		
10:12:40	2000	3000	3333	9955	3182	0.99100	3.73336	2.69207		
10:12:50	2000	3000	3333	9955	3182	0.99100	3.73447	2.69459		
10:13:00	2000	3000	3333	9955	3182	0.99100	3.73421	2.69672		
10:13:10	2000	3000	3333	9955	3181	0.99100	3.73293	2.69577		
10:13:20	2000	3000	3333	9955	3182	0.99100	3.73307	2.68742		
10:13:30	2000	3000	3333	9955	3180	0.99100	3.73291	2.69441		
10:13:40	2000	3000	3333	9955	3175	0.99100	3.73387	2.69150		
10:13:50	2000	3000	3333	9955	3171	0.99100	3.73409	2.69368		
10:14:00	2000	3000	3333	9955	3164	0.99100	3.73395	2.69292		
10:14:10	2000	3000	3333	9955	3157	0.99100	3.73367	2.69482		
10:14:20	2000	3000	3333	9955	3151	0.99100	3.73329	2.69199		
10:14:30	2000	3000	3333	9955	3146	0.99100	3.73331	2.69279		
10:14:40	2000	3000	3333	9955	3141	0.99100	3.73335	2.69479		
10:14:50	2000	3000	3333	9955	3136	0.99100	3.73294	2.69566		
10:15:00	2000	3000	3333	9955	3131	0.99100	3.73269	2.69668		
10:15:10	2000	3000	3333	9955	3126	0.99100	3.73395	2.69979		
10:15:20	2000	3000	3333	9955	3121	0.99100	3.73411	2.69594		
10:15:30	2000	3000	3333	9955	3115	0.99100	3.73411	2.69710		
10:15:40	2000	3000	3333	9955	3108	0.99100	3.73391	2.69535		
10:15:50	2000	3000	3333	9955	3101	0.99100	3.73304	2.69724		
10:16:00	2000	3000	3333	9955	3093	0.99100	3.73384	2.70419		
10:16:10	2000	3000	3333	9955	3085	0.99100	3.73424	2.70566		
10:16:20	2000	3000	3333	9955	3078	0.99100	3.73424	2.70940		
10:16:30	2000	3000	3333	9955	3070	0.99100	3.73372	2.71245		
10:16:40	2000	3000	3333	9955	3062	0.99100	3.73408	2.70863		
